0,0.07200436,0.079998635
1,0.06431122,0.047814324
2,0.08163854,0.113222495
3,0.10413028,0.17008531
4,0.065367125,0.14873527
5,0.04132794,0.13909675
6,0.07981074,0.17950724
7,0.08708463,0.14178854
8,0.11736819,0.085919745
9,0.097149424,0.15938768
10,0.0776135,0.21475793
11,0.14875874,0.13417213
12,0.1296036,0.121722184
13,0.12835556,0.11548153
14,0.042040553,0.17802975
15,0.02686035,0.20045312
16,0.070115864,0.17088282
17,0.071334094,0.1644597
18,0.054740816,0.13601822
19,0.054351266,0.09340211
20,0.10808543,0.061199963
21,0.10742688,0.024844348
22,0.038126353,0.06348839
23,0.06363373,0.011931924
24,0.06391148,0.13193385
25,0.073896386,0.14083861
26,0.03850459,0.23934269
27,0.07075506,0.17630996
28,0.114030644,0.13113505
29,0.090509325,0.046230476
30,0.057193533,0.13798992
31,0.048016954,0.16432273
32,0.09285713,0.14796181
33,0.07570125,0.20609692
34,0.06643053,0.18446027
35,0.09170442,0.11785136
36,0.11204244,0.18572012
37,0.058543727,0.12566066
38,0.02879965,0.08765378
39,0.050802536,0.19506763
40,0.07104644,0.14675201
41,0.053304147,0.16859208
42,0.105209984,0.18349124
43,0.078572646,0.15177862
44,0.06004799,0.10669774
45,0.07833945,0.12985002
46,0.08628266,0.17142475
47,0.096374474,0.08467895
48,0.092991054,0.13920087
49,0.094379,0.16206603
50,0.11296311,0.12833254
51,0.13461597,0.12437533
52,0.0878989,0.21691298
53,0.106276214,0.13632834
54,0.12774442,0.1534601
55,0.070140526,0.1503238
56,0.100560874,0.0689052
57,0.049203705,0.12722635
58,0.06162525,0.118151166
59,0.054338448,0.10672574
60,0.06025935,0.1163871
61,0.052952193,0.11006076
62,0.06767132,0.1625784
63,0.10946328,0.11767322
64,0.114718914,0.12475757
65,0.049588837,0.20065847
66,0.07649526,0.18096273
67,0.08061323,0.11839663
68,0.071011364,0.2119121
69,0.088871084,0.1123639
70,0.102736816,0.053486872
71,0.036592327,0.16920587
72,0.04220563,0.21876849
73,0.062539406,0.11604105
74,0.05892193,0.10391402
75,0.041678086,0.13728105
76,0.053991847,0.08528441
77,0.087487735,0.10655782
78,0.100432545,0.12173098
79,0.10519942,0.11166379
80,0.103714615,0.15158582
81,0.0636153,0.13204986
82,0.045891628,0.15245111
83,0.052590784,0.09182048
