title:happy, start timestamp:1677472329.130398, stop timestamp:1677472390.103198, headset type:EPOCX, headset serial:E50201C8, headset firmware:720, channels:67, sampling rate:eeg_128;mot_32, samples:7810      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1677472343.145788,1677472343.146383,116.000000,0.000000,4323.205078,4295.512695,4309.615234,4293.717773,4283.846191,4276.538574,4279.102539,4296.025879,4281.410156,4251.153809,4476.666504,4525.128418,4344.358887,4493.589844,6018.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,29.000000,0.000000,0.722876,-0.249329,-0.637390,-0.094971,0.969357,-0.247100,0.069833,-108.852165,27.342575,13.845618
1677472343.153596,1677472343.154191,117.000000,0.000000,4323.461426,4304.230957,4314.102539,4296.666504,4287.820313,4273.974121,4273.589844,4298.846191,4283.589844,4248.589844,4479.102539,4528.717773,4343.589844,4502.307617,6783.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.161404,1677472343.161898,118.000000,0.000000,4327.051270,4308.974121,4314.487305,4296.153809,4288.205078,4275.641113,4271.794922,4294.230957,4279.358887,4251.410156,4475.769043,4526.025879,4343.333496,4504.358887,6017.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.169212,1677472343.169706,119.000000,0.000000,4315.128418,4291.538574,4305.512695,4286.538574,4280.000000,4278.974121,4271.282227,4287.436035,4272.948730,4245.384766,4463.077148,4512.692383,4331.538574,4481.794922,6279.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.177020,1677472343.177414,120.000000,0.000000,4306.025879,4287.179688,4298.461426,4286.153809,4279.871582,4279.615234,4271.666504,4276.025879,4262.563965,4232.179688,4453.846191,4500.641113,4321.794922,4470.256348,6018.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,30.000000,0.000000,0.722637,-0.249084,-0.637756,-0.094971,0.975217,-0.251496,0.057624,-108.866951,27.291651,13.777723
1677472343.184828,1677472343.185222,121.000000,0.000000,4312.692383,4298.461426,4300.256348,4295.512695,4289.743652,4281.282227,4275.769043,4269.230957,4258.333496,4230.897461,4455.641113,4501.025879,4322.948730,4476.282227,6783.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.192636,1677472343.192930,122.000000,0.000000,4311.153809,4290.128418,4302.179688,4293.333496,4292.820313,4282.948730,4280.897461,4272.051270,4261.794922,4235.384766,4454.743652,4503.974121,4316.794922,4469.358887,6017.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.200444,1677472343.200737,123.000000,0.000000,4300.897461,4278.461426,4298.974121,4285.128418,4285.256348,4280.256348,4279.487305,4272.179688,4260.897461,4233.589844,4445.897461,4501.282227,4307.692383,4457.307617,6279.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.208252,1677472343.208445,124.000000,0.000000,4306.025879,4291.282227,4299.615234,4288.205078,4282.820313,4278.333496,4278.974121,4270.512695,4259.358887,4234.743652,4447.307617,4500.256348,4314.871582,4459.230957,6018.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,31.000000,0.000000,0.722395,-0.248535,-0.638245,-0.094971,0.963497,-0.236357,0.062996,-109.030258,27.312485,13.616617
1677472343.216060,1677472343.216253,125.000000,0.000000,4308.846191,4295.384766,4300.000000,4289.871582,4286.153809,4280.512695,4281.666504,4277.692383,4260.897461,4240.384766,4458.461426,4500.256348,4318.717773,4461.153809,6783.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.223868,1677472343.223961,126.000000,0.000000,4299.487305,4284.871582,4294.871582,4286.666504,4285.897461,4280.641113,4279.871582,4279.102539,4261.538574,4236.794922,4459.871582,4495.000000,4316.282227,4457.948730,6017.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.231676,1677472343.231869,127.000000,0.000000,4296.282227,4281.538574,4290.384766,4287.436035,4283.974121,4277.307617,4275.256348,4269.487305,4259.230957,4231.153809,4453.717773,4490.000000,4325.512695,4458.333496,98.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.239484,1677472343.239677,0.000000,0.000000,4297.051270,4281.666504,4287.563965,4285.128418,4283.205078,4274.487305,4275.769043,4266.153809,4254.487305,4232.051270,4451.922852,4489.615234,4327.820313,4454.743652,5454.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,0.722238,-0.248230,-0.638550,-0.094910,0.966427,-0.232939,0.062996,-109.093895,27.331238,13.638289
1677472343.247292,1677472343.247484,1.000000,0.000000,4293.717773,4281.922852,4283.974121,4278.205078,4283.077148,4271.794922,4272.692383,4267.692383,4255.000000,4231.794922,4448.461426,4485.769043,4317.051270,4448.461426,4827.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.255100,1677472343.255192,2.000000,0.000000,4295.000000,4287.307617,4286.153809,4281.025879,4285.128418,4270.897461,4270.000000,4273.717773,4262.051270,4231.153809,4451.410156,4486.282227,4320.897461,4451.282227,5277.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.262908,1677472343.263100,3.000000,0.000000,4294.487305,4285.641113,4286.282227,4286.538574,4285.000000,4270.128418,4269.487305,4279.102539,4265.641113,4234.102539,4457.051270,4489.102539,4329.487305,4452.436035,5474.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.270716,1677472343.270908,4.000000,0.000000,4287.692383,4275.897461,4276.410156,4278.846191,4280.512695,4265.897461,4267.948730,4269.358887,4262.692383,4234.230957,4447.820313,4480.128418,4316.666504,4443.333496,4817.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,1.000000,0.000000,0.722106,-0.247742,-0.638916,-0.094727,0.978635,-0.224148,0.062508,-108.934509,27.398113,13.541127
1677472343.278524,1677472343.278816,5.000000,0.000000,4288.589844,4274.102539,4276.410156,4272.948730,4281.410156,4267.051270,4267.820313,4258.333496,4261.538574,4232.820313,4440.897461,4472.179688,4310.384766,4440.641113,4951.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.286332,1677472343.286624,6.000000,0.000000,4294.743652,4280.384766,4291.282227,4280.769043,4284.615234,4271.410156,4269.871582,4261.410156,4260.897461,4234.871582,4452.179688,4479.871582,4325.769043,4447.820313,3876.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.294140,1677472343.294532,7.000000,0.000000,4295.897461,4286.794922,4294.487305,4290.641113,4282.820313,4267.051270,4270.384766,4263.205078,4257.948730,4234.102539,4458.205078,4487.692383,4333.205078,4449.871582,5081.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.301948,1677472343.302340,8.000000,0.000000,4286.922852,4281.922852,4287.436035,4284.871582,4283.205078,4265.384766,4275.128418,4262.051270,4260.769043,4233.846191,4450.512695,4485.769043,4321.666504,4442.051270,5001.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,2.000000,0.000000,0.722084,-0.247498,-0.639099,-0.094299,0.963497,-0.230009,0.060554,-108.857727,27.558302,13.353681
1677472343.309756,1677472343.310247,9.000000,0.000000,4281.025879,4275.897461,4286.922852,4276.410156,4282.948730,4275.512695,4281.410156,4271.153809,4263.589844,4235.128418,4453.333496,4487.179688,4320.128418,4438.333496,4731.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.317564,1677472343.318055,10.000000,0.000000,4288.846191,4285.000000,4291.025879,4280.641113,4278.205078,4278.589844,4278.077148,4277.820313,4260.384766,4233.717773,4461.410156,4491.666504,4333.205078,4443.717773,6018.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.325372,1677472343.325963,11.000000,0.000000,4292.436035,4285.769043,4294.871582,4282.307617,4275.897461,4276.025879,4277.179688,4279.743652,4265.000000,4238.205078,4461.153809,4491.282227,4337.179688,4441.922852,6272.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.333180,1677472343.333771,12.000000,0.000000,4281.410156,4273.333496,4292.948730,4276.410156,4273.589844,4277.307617,4278.333496,4281.538574,4272.436035,4248.205078,4462.820313,4487.948730,4337.307617,4435.256348,6023.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,0.000000,0.722073,-0.247375,-0.639221,-0.093872,0.961543,-0.247100,0.060554,-108.921951,27.652472,13.334979
1677472343.340988,1677472343.341478,13.000000,0.000000,4275.512695,4273.077148,4286.922852,4278.333496,4270.000000,4274.615234,4274.743652,4280.128418,4271.794922,4250.384766,4465.384766,4485.000000,4340.769043,4434.102539,6791.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.348796,1677472343.349386,14.000000,0.000000,4281.282227,4278.589844,4287.563965,4282.948730,4271.153809,4273.974121,4273.846191,4280.512695,4273.205078,4247.179688,4463.333496,4482.436035,4339.871582,4438.974121,6018.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.356604,1677472343.357194,15.000000,0.000000,4282.820313,4274.102539,4292.692383,4279.487305,4269.615234,4279.230957,4276.538574,4280.128418,4275.128418,4247.820313,4463.333496,4478.077148,4341.025879,4440.128418,6272.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.364412,1677472343.365102,16.000000,0.000000,4279.871582,4270.256348,4287.307617,4275.897461,4263.717773,4279.871582,4272.051270,4270.000000,4266.922852,4247.948730,4462.563965,4469.358887,4345.256348,4435.384766,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.722101,-0.247498,-0.639160,-0.093750,0.970822,-0.256379,0.073251,-108.929756,27.537224,13.368148
1677472343.372220,1677472343.372910,17.000000,0.000000,4276.666504,4266.153809,4280.512695,4278.846191,4263.717773,4279.358887,4271.794922,4259.743652,4259.743652,4246.282227,4455.128418,4461.666504,4333.077148,4428.589844,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.380028,1677472343.380718,18.000000,0.000000,4274.358887,4258.974121,4282.307617,4276.410156,4266.025879,4282.563965,4279.487305,4261.666504,4262.051270,4246.153809,4454.487305,4460.897461,4323.589844,4423.461426,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.387836,1677472343.388426,19.000000,0.000000,4276.153809,4260.128418,4284.358887,4270.769043,4264.743652,4283.205078,4283.717773,4268.974121,4264.743652,4246.922852,4465.769043,4466.410156,4343.205078,4429.615234,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.395644,1677472343.396234,20.000000,0.000000,4281.153809,4268.846191,4284.871582,4271.410156,4264.230957,4281.922852,4282.179688,4275.769043,4263.974121,4248.333496,4470.641113,4469.871582,4360.256348,4440.128418,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.722203,-0.247559,-0.638977,-0.094055,0.973263,-0.253937,0.057136,-108.920113,27.583502,13.414667
1677472343.403452,1677472343.403941,21.000000,0.000000,4279.743652,4261.538574,4281.025879,4272.563965,4263.589844,4282.307617,4280.256348,4278.717773,4265.384766,4248.333496,4463.589844,4469.743652,4348.974121,4435.512695,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.411260,1677472343.411749,22.000000,0.000000,4273.205078,4248.974121,4276.410156,4272.051270,4264.358887,4282.307617,4279.358887,4278.333496,4270.000000,4247.948730,4459.871582,4467.051270,4338.589844,4422.948730,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.419068,1677472343.419457,23.000000,0.000000,4277.692383,4262.179688,4282.563965,4277.820313,4269.358887,4282.307617,4281.153809,4284.871582,4275.897461,4250.000000,4468.974121,4468.205078,4352.179688,4431.153809,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.426876,1677472343.427265,24.000000,0.000000,4285.256348,4270.769043,4293.717773,4283.205078,4271.794922,4281.922852,4283.589844,4294.102539,4278.974121,4253.974121,4478.205078,4475.128418,4361.794922,4443.461426,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.722279,-0.247803,-0.638733,-0.094482,0.971798,-0.238310,0.067391,-109.144768,27.758486,13.473200
1677472343.434684,1677472343.434973,25.000000,0.000000,4275.897461,4251.922852,4287.436035,4275.256348,4268.974121,4280.512695,4281.922852,4294.615234,4278.205078,4251.794922,4474.102539,4475.769043,4352.307617,4431.410156,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.442492,1677472343.442880,26.000000,0.000000,4262.820313,4242.179688,4273.461426,4266.153809,4267.692383,4278.589844,4281.025879,4292.179688,4278.589844,4251.282227,4471.538574,4470.384766,4351.410156,4422.307617,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.450301,1677472343.450688,27.000000,0.000000,4263.717773,4247.948730,4272.179688,4266.794922,4270.256348,4276.410156,4278.461426,4288.974121,4277.948730,4257.692383,4477.820313,4470.641113,4365.256348,4429.615234,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.458109,1677472343.458596,28.000000,0.000000,4265.641113,4239.358887,4275.384766,4268.717773,4273.717773,4279.230957,4274.102539,4276.153809,4271.025879,4258.077148,4476.153809,4471.153809,4366.153809,4427.563965,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,7.000000,0.000000,0.722275,-0.247925,-0.638672,-0.094604,0.980588,-0.235380,0.068856,-109.230293,27.815969,13.425880
1677472343.465917,1677472343.466404,29.000000,0.000000,4255.897461,4227.436035,4269.358887,4267.051270,4272.436035,4282.563965,4271.538574,4261.282227,4262.563965,4247.563965,4460.000000,4458.461426,4349.871582,4409.102539,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.473724,1677472343.474312,30.000000,0.000000,4247.948730,4227.820313,4262.436035,4262.179688,4266.922852,4281.922852,4273.717773,4260.128418,4260.128418,4240.128418,4451.794922,4449.871582,4337.179688,4396.025879,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.481532,1677472343.482120,31.000000,0.000000,4249.102539,4227.051270,4262.948730,4264.358887,4265.641113,4279.871582,4276.666504,4269.230957,4265.769043,4244.743652,4460.384766,4458.846191,4341.282227,4400.384766,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.489341,1677472343.490028,32.000000,0.000000,4248.974121,4220.769043,4262.179688,4263.077148,4266.025879,4271.538574,4275.512695,4274.615234,4267.179688,4244.615234,4460.256348,4463.205078,4342.948730,4403.589844,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,8.000000,0.000000,0.722347,-0.248047,-0.638489,-0.094971,0.960566,-0.233427,0.060066,-109.273933,27.984373,13.349958
1677472343.497149,1677472343.497836,33.000000,0.000000,4243.461426,4212.948730,4257.948730,4251.538574,4260.512695,4262.563965,4270.769043,4274.102539,4261.410156,4238.333496,4448.205078,4454.487305,4328.205078,4393.077148,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.504957,1677472343.505744,34.000000,0.000000,4247.948730,4214.230957,4265.769043,4253.717773,4258.205078,4266.025879,4275.641113,4281.282227,4261.666504,4241.666504,4451.538574,4458.974121,4329.230957,4396.922852,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.512765,1677472343.513551,35.000000,0.000000,4262.307617,4222.948730,4276.538574,4268.589844,4266.922852,4276.538574,4285.641113,4296.153809,4272.948730,4250.256348,4466.410156,4479.743652,4347.692383,4416.282227,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.520573,1677472343.521459,36.000000,0.000000,4264.871582,4222.051270,4275.897461,4269.487305,4271.794922,4279.102539,4285.897461,4300.384766,4279.743652,4250.897461,4470.512695,4489.487305,4345.769043,4420.256348,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,9.000000,0.000000,0.722415,-0.248047,-0.638367,-0.095276,0.971798,-0.244659,0.060066,-109.229874,27.935936,13.364963
1677472343.528381,1677472343.529267,37.000000,0.000000,4259.743652,4214.743652,4275.256348,4259.358887,4265.384766,4274.743652,4279.743652,4293.461426,4277.307617,4247.307617,4470.384766,4485.769043,4339.871582,4418.333496,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.536189,1677472343.536974,38.000000,0.000000,4268.589844,4222.051270,4281.282227,4263.461426,4265.641113,4274.102539,4278.589844,4291.410156,4272.820313,4249.358887,4477.307617,4487.820313,4359.230957,4430.128418,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.543997,1677472343.544782,39.000000,0.000000,4278.974121,4236.922852,4282.179688,4274.871582,4272.563965,4275.256348,4273.717773,4284.358887,4267.820313,4250.000000,4478.205078,4487.307617,4374.358887,4439.487305,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472343.551805,1677472343.552490,40.000000,0.000000,4272.436035,4231.794922,4278.333496,4272.051270,4270.641113,4271.282227,4265.512695,4266.666504,4262.563965,4248.077148,4471.922852,4477.436035,4364.871582,4430.897461,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,10.000000,0.000000,0.722665,-0.247742,-0.638184,-0.095398,0.963985,-0.237822,0.080576,-109.290215,27.909008,13.428467
