title:sad, start timestamp:1677472161.719897, stop timestamp:1677472222.949395, headset type:EPOCX, headset serial:E50201C8, headset firmware:720, channels:67, sampling rate:eeg_128;mot_32, samples:7843      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1677472161.868247,1677472162.313009,124.000000,0.000000,4276.410156,4254.102539,4290.769043,4263.205078,4263.333496,4263.589844,4267.307617,4273.974121,4261.025879,4240.512695,4459.358887,4481.025879,4328.974121,4421.922852,5950.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,31.000000,0.000000,0.689082,-0.208313,-0.694092,-0.002808,0.957148,-0.322793,0.004883,-113.610947,19.436117,5.818122
1677472161.876055,1677472162.320917,125.000000,0.000000,4266.410156,4247.692383,4283.974121,4259.743652,4261.794922,4265.897461,4268.205078,4276.025879,4261.922852,4229.487305,4458.205078,4483.974121,4326.666504,4429.615234,6658.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.883863,1677472162.328725,126.000000,0.000000,4264.871582,4247.563965,4285.769043,4258.461426,4263.333496,4276.153809,4272.051270,4282.307617,4270.384766,4237.307617,4457.436035,4483.333496,4320.641113,4429.487305,6022.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.891671,1677472162.336433,127.000000,0.000000,4271.410156,4250.641113,4290.897461,4263.333496,4265.641113,4279.871582,4274.615234,4285.256348,4276.538574,4253.589844,4460.256348,4485.769043,4327.820313,4432.307617,98.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.899479,1677472162.344241,0.000000,0.000000,4271.153809,4251.025879,4293.974121,4262.692383,4263.461426,4275.256348,4273.205078,4281.666504,4271.410156,4251.794922,4468.205078,4491.282227,4336.922852,4443.461426,5460.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,0.689212,-0.208496,-0.693909,-0.002563,0.942498,-0.311073,0.012209,-113.599846,19.392506,5.852976
1677472161.907287,1677472162.351949,1.000000,0.000000,4265.897461,4250.128418,4293.333496,4260.128418,4260.256348,4273.205078,4271.282227,4279.615234,4264.102539,4247.948730,4471.794922,4490.512695,4339.871582,4447.820313,4826.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.915094,1677472162.359757,2.000000,0.000000,4267.307617,4247.436035,4288.846191,4259.230957,4263.205078,4275.769043,4271.666504,4281.922852,4266.666504,4251.153809,4468.461426,4487.820313,4338.077148,4437.692383,5310.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.922902,1677472162.367465,3.000000,0.000000,4265.128418,4240.000000,4279.615234,4254.102539,4262.692383,4271.025879,4266.922852,4273.846191,4265.256348,4249.102539,4459.358887,4482.436035,4329.871582,4413.589844,5490.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.930710,1677472162.375273,4.000000,0.000000,4253.589844,4232.563965,4271.666504,4247.692383,4256.282227,4264.871582,4262.436035,4262.948730,4255.769043,4236.538574,4449.871582,4471.666504,4318.589844,4399.743652,4739.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,1.000000,0.000000,0.689397,-0.208496,-0.693726,-0.002502,0.946405,-0.307655,0.017092,-113.423195,19.386587,5.851012
1677472161.938518,1677472162.382981,5.000000,0.000000,4245.769043,4230.769043,4269.743652,4246.666504,4251.666504,4268.333496,4261.794922,4261.922852,4250.512695,4226.410156,4445.384766,4462.179688,4311.025879,4408.333496,4924.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.946326,1677472162.390789,6.000000,0.000000,4247.563965,4231.153809,4272.692383,4248.589844,4253.461426,4271.282227,4265.256348,4264.102539,4250.897461,4237.563965,4446.922852,4465.000000,4309.743652,4412.179688,3894.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.954134,1677472162.398497,7.000000,0.000000,4250.897461,4230.769043,4276.025879,4248.846191,4257.051270,4267.436035,4266.153809,4264.102539,4250.128418,4253.205078,4448.589844,4468.974121,4310.641113,4405.384766,5073.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.961942,1677472162.406305,8.000000,0.000000,4247.563965,4232.307617,4276.410156,4249.615234,4255.384766,4265.128418,4263.205078,4262.948730,4249.615234,4243.974121,4446.666504,4464.102539,4310.512695,4409.871582,4986.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,2.000000,0.000000,0.689569,-0.208130,-0.693665,-0.002380,0.963497,-0.305213,0.010255,-113.614212,19.281263,6.032578
1677472161.969750,1677472162.414013,9.000000,0.000000,4247.436035,4231.538574,4274.358887,4249.102539,4252.692383,4265.384766,4263.589844,4262.948730,4254.102539,4229.743652,4447.179688,4461.666504,4309.102539,4412.820313,4664.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.977558,1677472162.421821,10.000000,0.000000,4257.051270,4233.846191,4275.897461,4251.025879,4257.563965,4268.461426,4270.256348,4264.615234,4255.128418,4233.077148,4453.461426,4466.410156,4311.922852,4403.589844,6037.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.985366,1677472162.429529,11.000000,0.000000,4261.282227,4242.436035,4280.128418,4255.384766,4265.000000,4270.641113,4270.000000,4262.948730,4249.615234,4236.282227,4454.102539,4470.128418,4315.128418,4402.307617,6349.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472161.993173,1677472162.437337,12.000000,0.000000,4258.461426,4247.307617,4280.512695,4259.102539,4265.769043,4270.128418,4262.692383,4260.000000,4247.692383,4234.615234,4451.666504,4468.846191,4318.461426,4410.641113,5970.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,0.000000,0.689723,-0.207825,-0.693604,-0.002197,0.952753,-0.297888,0.008302,-113.586121,19.353136,5.979320
1677472162.000981,1677472162.445045,13.000000,0.000000,4260.000000,4249.230957,4280.769043,4262.051270,4266.794922,4273.077148,4262.179688,4261.666504,4250.512695,4234.487305,4453.717773,4469.358887,4321.025879,4413.205078,6668.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.008789,1677472162.452953,14.000000,0.000000,4258.717773,4248.333496,4278.589844,4259.743652,4265.000000,4272.436035,4265.128418,4258.717773,4252.307617,4233.333496,4451.922852,4467.563965,4318.077148,4408.461426,6037.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.016597,1677472162.460761,15.000000,0.000000,4244.487305,4237.820313,4268.846191,4249.487305,4251.153809,4261.410156,4259.487305,4249.230957,4247.563965,4233.205078,4441.922852,4454.871582,4310.000000,4400.897461,6349.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.024405,1677472162.468669,16.000000,0.000000,4240.256348,4228.974121,4264.743652,4245.128418,4247.563965,4257.948730,4251.025879,4246.025879,4243.333496,4233.589844,4440.256348,4451.153809,4305.384766,4394.358887,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.689754,-0.207520,-0.693665,-0.002075,0.956171,-0.316445,0.005372,-113.610847,19.267822,5.914721
1677472162.032213,1677472162.476477,17.000000,0.000000,4253.205078,4236.922852,4274.358887,4255.641113,4260.512695,4264.230957,4255.512695,4249.230957,4245.512695,4233.461426,4447.692383,4463.333496,4311.282227,4401.794922,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.040021,1677472162.484385,18.000000,0.000000,4257.051270,4245.641113,4277.307617,4263.333496,4265.641113,4264.358887,4260.512695,4248.333496,4247.051270,4235.897461,4446.282227,4466.025879,4318.974121,4412.563965,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.047829,1677472162.492193,19.000000,0.000000,4254.102539,4245.641113,4274.230957,4260.128418,4262.692383,4260.641113,4258.846191,4245.512695,4243.717773,4244.487305,4446.153809,4459.615234,4319.871582,4401.410156,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.055637,1677472162.500100,20.000000,0.000000,4259.615234,4248.205078,4277.051270,4261.410156,4269.871582,4264.358887,4259.615234,4251.410156,4244.230957,4245.769043,4455.897461,4465.000000,4321.794922,4396.153809,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.689718,-0.207031,-0.693848,-0.001709,0.949335,-0.312538,0.016604,-113.599762,19.307707,5.856582
1677472162.063444,1677472162.507908,21.000000,0.000000,4263.333496,4247.563965,4281.025879,4265.641113,4274.487305,4267.436035,4263.974121,4259.871582,4248.717773,4239.230957,4462.307617,4474.615234,4328.077148,4418.846191,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.071252,1677472162.515816,22.000000,0.000000,4256.153809,4247.307617,4282.563965,4260.897461,4267.948730,4265.384766,4261.282227,4255.256348,4249.358887,4240.897461,4457.436035,4469.487305,4330.256348,4429.871582,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.079060,1677472162.523624,23.000000,0.000000,4249.102539,4246.025879,4278.974121,4251.666504,4263.205078,4261.666504,4256.666504,4249.102539,4247.436035,4249.230957,4450.128418,4460.128418,4323.333496,4413.846191,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.086868,1677472162.531432,24.000000,0.000000,4245.000000,4225.000000,4270.769043,4246.666504,4261.794922,4264.615234,4258.333496,4259.487305,4249.743652,4249.102539,4448.205078,4456.666504,4309.487305,4397.563965,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.689656,-0.206421,-0.694092,-0.001465,0.962520,-0.303748,0.009278,-113.523117,19.293604,5.820924
1677472162.094676,1677472162.539240,25.000000,0.000000,4244.230957,4216.538574,4268.333496,4250.128418,4263.333496,4267.563965,4261.666504,4265.000000,4251.666504,4239.358887,4445.256348,4458.589844,4301.794922,4388.077148,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677472162.102484,1677472162.546948,26.000000,0.000000,4248.205078,4249.102539,4268.461426,4261.538574,4266.922852,4263.077148,4258.589844,4251.153809,4248.333496,4234.615234,4440.769043,4456.410156,4309.871582,4392.820313,0.000000,4.000000,98.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
